uso_dados_gb,minutos_voz,chamadas_suporte,num_produtos,tempo_contrato_meses,tipo_plano,metodo_pagamento,mensalidade_reais,atraso_pagamento_dias,tem_desconto,idade,regiao,tem_dependentes,nps_score,churn
24.22,261,4,3,61,2,1,108.99,0,0,42,1,0,0,0
7.83,140,0,1,45,1,2,112.05,0,0,67,0,1,10,0
27.1,348,0,2,44,2,2,87.65,0,0,48,4,1,0,0
19.84,75,0,3,17,1,1,128.13,1,0,50,0,0,9,0
3.35,338,0,4,50,2,0,133.58,1,0,22,3,0,10,0
23.44,310,0,4,22,2,2,129.29,0,0,45,1,1,8,0
78.15,174,1,1,23,2,1,100.2,0,0,54,1,0,10,0
18.57,130,3,3,12,0,3,97.85,0,0,31,1,0,-1,0
23.19,106,4,3,56,3,2,234.64,0,1,30,1,1,5,0
11.34,800,4,3,29,1,1,135.37,0,0,59,0,0,-1,0
134.12,103,6,3,69,0,0,90.13,1,0,38,0,0,-1,0
120.95,131,0,3,7,2,3,109.48,0,0,32,1,1,0,0
80.43,141,3,3,29,0,0,98.06,0,0,22,4,0,-1,0
107.7,357,2,4,30,2,2,141.73,3,0,72,2,0,4,0
9.92,228,4,4,29,1,1,131.83,0,0,27,1,1,5,0
7.28,242,0,4,66,3,0,249.12,0,0,18,0,0,-1,0
194.35,244,0,1,2,2,0,87.95,0,0,46,1,0,7,0
17.66,170,1,3,70,1,2,128.75,1,0,44,3,0,10,0
10.35,766,1,4,12,1,1,126.32,2,0,56,3,1,5,1
29.11,800,0,1,43,0,0,83.93,0,0,61,2,0,-1,0
8.21,800,6,2,57,1,2,114.16,2,0,63,3,0,0,0
24.82,148,2,3,38,0,0,82.81,1,0,31,3,0,-1,0
10.37,165,7,4,15,2,3,132.24,0,0,69,4,0,9,0
41.45,143,2,1,17,1,0,95.26,0,1,35,4,1,-1,0
9.99,283,2,2,30,1,3,104.53,0,0,27,1,1,-1,0
7.78,310,2,3,23,1,2,129.16,0,0,67,2,0,5,0
9.47,85,0,3,13,2,0,114.17,1,0,27,1,0,-1,1
26.28,219,1,1,68,0,0,47.72,2,0,43,3,1,-1,0
12.26,442,1,1,33,3,1,209.41,0,0,53,1,1,1,0
40.59,517,1,2,14,1,1,117.98,2,0,62,3,1,9,0
19.58,156,5,1,64,1,1,92.68,1,0,52,0,0,6,0
32.83,139,2,4,34,2,3,115.51,0,0,35,3,0,10,0
9.44,254,1,3,8,1,3,124.78,0,0,68,3,0,7,1
17.61,193,2,1,23,2,2,68.03,0,0,33,3,0,2,0
19.62,505,2,2,1,1,2,87.58,0,0,57,1,0,4,0
10.51,486,1,1,26,2,0,79.76,2,1,64,2,0,-1,0
13.49,649,1,1,29,1,2,89.61,0,1,24,3,0,-1,0
27.66,117,1,3,22,2,0,110.15,1,0,70,1,1,1,0
5.17,145,1,1,64,2,1,82.13,6,0,71,3,0,-1,0
14.03,248,2,2,71,3,3,227.59,0,0,40,3,0,4,0
18.17,62,1,1,26,1,2,92.79,1,0,71,0,0,10,0
7.12,386,5,4,17,0,0,108.54,0,0,38,4,0,-1,0
3.84,302,1,4,32,0,2,95.69,1,0,68,2,0,-1,0
18.84,668,3,2,16,1,3,94.92,0,1,38,3,1,3,0
9.02,456,1,2,54,3,3,239.12,0,1,20,3,0,5,0
5.09,389,3,1,41,3,2,195.04,1,0,45,1,0,-1,0
10.27,241,2,2,68,0,1,74.36,0,1,43,4,0,9,0
24.5,354,3,3,58,1,0,130.58,0,1,69,2,0,5,0
27.48,800,0,2,53,1,0,108.23,0,0,20,3,1,-1,0
16.53,304,0,2,11,3,1,219.52,0,1,53,4,1,-1,0
49.59,167,1,3,62,1,3,128.22,0,0,46,4,0,-1,0
34.29,267,2,1,57,1,0,95.28,0,1,57,3,0,7,0
7.57,506,0,1,24,2,3,88.35,0,0,34,4,1,10,0
12.42,430,0,4,40,1,3,138.09,1,0,66,4,0,-1,0
3.64,419,1,2,5,1,0,101.98,0,0,40,1,0,0,0
59.06,300,2,2,65,2,3,105.02,1,0,50,0,0,-1,0
13.61,308,1,2,69,1,1,119.31,0,0,62,3,0,-1,0
114.33,619,7,3,43,1,1,124.53,0,1,44,3,0,8,0
13.92,205,2,1,7,1,2,103.09,0,0,30,4,0,-1,0
17.04,169,1,3,65,1,2,120.68,0,0,40,3,0,-1,0
31.6,169,1,2,22,2,3,95.43,1,0,54,3,0,3,1
82.89,326,1,2,58,1,2,114.84,0,1,69,1,1,5,0
94.13,132,0,4,6,1,1,136.59,1,0,20,3,1,3,0
20.07,245,0,2,61,3,3,214.66,0,0,66,3,1,-1,0
18.7,150,5,1,37,2,2,100.35,0,0,59,1,1,10,0
12.42,295,4,1,48,2,1,89.31,0,0,64,3,0,-1,0
88.9,72,2,1,51,2,3,92.87,0,1,60,1,1,10,0
34.28,179,0,4,21,1,0,156.52,0,1,67,3,0,10,0
12.19,364,3,3,22,2,0,115.55,0,0,26,1,0,9,0
42.55,557,1,4,14,1,0,141.43,1,0,60,3,1,2,0
34.21,318,2,1,26,2,2,59.96,0,0,39,1,0,-1,0
11.54,90,2,3,38,1,1,123.88,2,0,52,3,1,10,0
13.17,129,3,1,67,2,2,91.0,0,0,23,1,0,2,0
7.84,339,1,4,50,1,1,167.64,0,0,73,3,1,-1,0
50.19,276,10,1,20,2,1,95.99,0,0,45,1,0,7,0
12.95,590,2,4,66,2,2,137.34,1,1,29,1,0,-1,0
7.57,800,2,4,36,3,0,264.31,1,1,57,0,0,10,0
64.97,314,1,4,70,2,2,121.04,1,1,67,3,0,9,0
25.84,133,3,2,34,1,1,100.23,0,0,42,3,0,-1,0
3.57,617,1,1,30,1,3,110.76,0,0,31,2,1,6,1
35.22,103,0,2,22,0,2,58.85,0,1,36,0,0,-1,0
4.2,178,4,2,59,0,2,66.01,0,0,64,3,1,-1,0
10.36,271,0,2,3,2,1,99.17,0,0,52,4,1,10,0
28.47,246,1,4,51,2,0,126.7,2,0,24,3,1,-1,0
27.81,307,4,1,35,2,0,83.25,1,0,64,3,0,-1,0
10.76,315,1,2,23,2,1,99.3,0,1,50,2,1,8,0
6.86,212,1,3,55,1,0,118.04,1,0,52,3,0,7,0
83.83,174,2,3,47,3,2,243.84,0,0,66,3,0,10,0
65.69,114,0,3,56,1,1,124.39,1,0,69,1,0,-1,0
15.74,800,1,4,66,0,0,101.33,0,0,27,3,0,10,0
18.98,167,0,4,13,2,1,135.38,0,0,58,3,1,-1,1
11.02,151,0,1,34,2,3,64.27,0,0,45,3,1,5,0
15.61,117,1,4,33,2,2,125.52,0,0,40,1,0,9,0
19.75,92,0,3,40,2,2,122.55,0,0,24,3,0,-1,0
36.23,391,0,3,13,2,1,103.33,0,1,30,2,0,-1,0
5.11,567,2,2,17,2,1,97.62,0,0,33,3,0,-1,0
27.19,237,2,2,27,2,0,106.63,1,0,25,2,0,-1,0
67.91,354,2,3,15,1,1,129.05,1,0,34,1,0,4,0
14.78,226,1,4,38,1,0,143.55,0,0,26,3,0,6,0
8.8,199,3,1,53,1,1,96.95,0,1,68,0,0,-1,0
46.97,152,2,3,38,2,3,119.79,2,0,66,3,1,3,0
8.08,96,2,4,62,2,1,140.04,0,0,32,4,0,9,0
6.78,149,7,4,43,1,0,154.85,0,0,66,4,0,5,1
4.46,495,6,3,1,1,1,130.38,0,0,34,3,0,10,0
29.02,264,5,2,26,1,2,106.37,0,0,26,4,0,7,0
7.04,120,6,1,5,0,1,38.85,4,0,70,3,0,6,0
4.99,168,5,3,1,3,2,233.41,0,0,71,1,0,9,0
21.69,190,1,1,41,3,0,221.33,3,0,73,4,1,-1,0
8.17,360,5,2,45,1,3,112.18,1,0,29,3,0,-1,0
31.34,302,3,1,7,1,0,127.07,1,1,33,4,0,-1,0
29.19,99,1,4,30,2,1,124.02,0,0,27,4,1,-1,0
20.6,334,2,3,62,3,0,230.39,2,0,53,3,0,0,0
10.35,254,8,1,14,2,3,90.52,1,1,62,3,1,10,0
36.96,414,2,2,37,2,3,83.01,0,1,74,2,0,9,0
6.17,800,1,1,53,1,1,102.88,0,0,69,0,0,3,0
48.44,229,4,2,32,0,0,66.35,0,0,52,4,1,2,0
16.01,796,1,3,68,3,3,233.42,1,0,51,3,1,10,0
17.9,405,1,4,57,2,3,124.63,0,0,43,3,0,8,0
26.0,71,4,2,56,1,3,97.98,1,0,51,3,0,-1,0
54.5,800,2,1,71,1,2,97.71,0,0,69,0,0,1,0
24.73,315,3,1,22,2,2,75.49,0,0,49,4,1,10,0
13.47,239,3,4,8,2,2,99.92,0,0,35,4,0,7,0
31.01,193,2,1,20,2,0,85.73,3,0,19,1,1,-1,0
48.16,524,2,1,49,0,3,59.89,1,0,37,3,1,10,0
44.17,263,1,1,66,2,2,92.86,0,0,26,3,0,1,0
23.1,448,0,3,56,1,0,139.39,0,0,68,1,0,7,0
23.6,140,1,4,4,1,3,136.94,0,1,69,1,0,10,0
26.84,600,1,4,35,2,2,140.33,0,0,52,3,1,6,0
38.69,249,6,2,69,0,1,58.49,0,0,32,1,1,3,0
17.65,69,5,3,19,2,0,126.88,0,0,39,2,1,4,0
22.61,258,0,1,11,1,3,104.98,0,0,57,1,1,6,0
22.09,58,5,4,14,0,3,89.98,0,0,41,1,1,3,0
6.41,285,1,1,50,2,3,94.41,0,0,33,2,0,-1,1
12.03,411,1,1,13,1,3,84.3,0,1,60,2,1,5,0
44.19,182,2,4,2,0,0,104.26,0,0,64,4,0,-1,0
95.8,201,0,2,26,0,3,65.28,0,0,56,1,1,6,0
21.1,179,0,3,36,3,1,241.63,1,0,26,3,0,6,0
18.1,141,7,2,4,1,3,105.14,1,0,42,3,0,9,0
12.83,716,2,1,14,2,3,74.97,1,1,65,0,0,1,0
2.89,244,4,2,58,3,1,239.54,0,0,30,3,1,3,0
69.39,77,3,4,30,2,3,125.46,0,0,24,3,0,3,0
10.64,379,2,2,19,2,0,96.0,0,0,53,3,0,10,0
5.28,101,0,2,57,2,0,122.71,1,0,24,4,0,-1,0
25.43,299,0,3,39,2,0,109.85,0,0,66,3,1,10,0
19.96,248,2,3,13,0,3,85.75,0,0,64,3,0,0,0
110.58,219,1,4,37,0,1,103.52,0,1,67,3,0,10,0
29.6,173,1,1,45,2,2,77.84,0,0,73,4,0,6,0
71.42,412,4,3,20,1,0,127.94,0,0,35,3,1,1,0
35.64,106,2,1,62,2,2,88.9,1,0,70,1,0,2,0
12.46,196,2,1,4,1,0,106.42,1,0,36,0,1,-1,0
150.32,477,1,1,5,0,0,36.3,0,1,38,4,0,10,0
74.06,127,0,3,62,2,0,118.77,0,0,62,4,0,-1,0
31.91,527,3,2,5,0,1,57.48,0,0,45,4,0,-1,0
49.19,93,2,2,69,2,1,97.58,1,0,52,1,0,10,0
26.7,160,1,2,53,1,3,104.37,0,0,34,3,0,7,0
24.3,161,4,4,10,3,2,244.75,0,1,65,3,1,1,0
29.89,372,1,3,42,3,0,231.59,2,0,56,3,0,1,0
108.89,60,0,4,65,2,2,116.54,2,0,24,1,0,10,0
54.25,67,4,1,7,2,3,82.07,0,0,26,2,1,-1,0
20.1,519,1,3,20,0,0,81.51,0,0,73,0,0,-1,0
24.2,115,3,1,8,0,2,63.36,0,1,69,0,0,-1,0
5.76,88,0,4,48,1,0,146.22,0,0,33,3,0,-1,0
22.61,173,3,3,30,1,3,119.13,3,1,28,3,0,-1,0
33.25,69,10,3,66,1,1,121.29,1,1,35,2,0,2,0
28.12,67,1,1,2,1,3,91.11,0,0,34,3,0,10,1
23.78,608,0,1,38,1,3,97.0,1,0,32,1,0,10,0
11.86,712,0,1,23,1,1,100.88,0,1,45,3,0,-1,0
41.68,398,2,3,54,1,3,128.47,0,0,74,1,0,10,0
45.68,561,4,2,68,2,0,103.6,0,0,49,3,0,-1,0
21.58,135,2,4,26,1,3,138.3,0,0,61,3,0,4,0
21.62,788,6,1,32,2,0,71.94,0,0,28,3,1,6,0
19.76,82,2,3,19,1,2,119.61,0,0,35,2,0,-1,0
25.93,92,0,1,67,0,2,45.33,0,0,48,0,0,7,0
30.77,800,0,4,71,3,2,262.09,0,0,44,3,1,3,0
5.35,290,3,2,54,0,0,63.25,1,0,46,3,0,6,0
13.81,566,4,3,56,1,1,119.78,1,0,19,1,1,-1,0
7.26,800,2,1,51,2,2,97.66,0,0,55,3,0,0,0
12.99,272,1,1,68,2,2,89.0,0,0,63,0,0,9,0
53.46,79,6,3,8,0,2,72.96,0,0,54,3,0,-1,0
9.08,360,0,2,5,3,0,224.79,0,0,25,2,1,5,0
5.6,354,2,2,46,2,0,91.89,0,0,34,3,0,4,0
6.92,316,2,4,13,3,3,259.94,1,0,28,3,1,-1,0
24.88,161,1,3,67,0,1,79.15,0,0,23,1,1,-1,0
35.58,219,2,1,26,3,0,232.85,1,0,22,1,0,5,0
20.45,108,0,3,50,2,3,113.74,0,0,67,3,1,2,0
3.78,325,7,1,11,2,1,97.59,1,0,61,2,0,-1,0
11.36,223,0,2,1,2,3,89.73,2,0,51,3,0,2,0
74.38,566,1,3,68,1,0,106.67,0,0,42,1,0,10,0
21.68,64,3,2,55,1,1,105.59,0,0,61,0,0,9,0
3.78,103,0,2,71,2,0,88.53,0,0,67,3,0,2,0
10.36,525,2,3,23,3,3,248.81,1,0,21,3,1,3,0
3.79,112,5,4,48,2,3,130.19,1,1,71,1,1,6,0
13.6,260,1,1,53,2,2,100.34,3,0,45,1,1,0,0
21.98,692,2,4,3,2,2,115.53,0,0,21,3,1,-1,0
17.63,226,1,4,19,1,1,150.93,1,0,20,3,1,9,0
14.66,540,0,1,18,1,1,106.32,0,0,43,3,0,-1,1
106.38,236,1,2,20,1,2,115.71,0,1,59,0,1,-1,0
23.96,420,0,2,35,3,0,236.71,1,0,39,2,1,4,0
15.13,800,1,3,15,1,3,147.9,2,1,71,3,0,1,0
37.33,181,0,1,13,1,0,101.55,0,0,24,3,0,2,0
37.55,169,5,1,68,0,0,55.29,0,0,60,3,1,9,0
27.92,168,0,1,12,1,3,98.43,0,0,67,3,0,10,0
180.12,293,2,4,55,2,0,140.92,0,0,46,3,0,10,0
11.04,137,0,4,36,0,1,97.19,3,0,21,1,1,-1,0
55.26,209,3,2,42,2,2,83.83,0,0,48,3,0,10,0
51.1,744,0,3,68,2,2,120.59,1,1,42,3,0,0,0
6.28,406,0,1,20,1,2,95.76,0,1,56,3,0,-1,0
31.14,234,0,3,5,2,3,108.75,3,0,66,3,1,8,0
9.31,214,0,3,29,2,3,127.21,0,0,64,1,0,2,0
21.4,193,1,2,49,2,2,108.85,0,0,54,3,0,0,0
54.3,253,0,4,53,1,2,137.17,0,1,64,3,0,3,0
22.51,54,3,1,54,2,0,85.7,3,0,52,1,0,9,0
3.48,249,1,4,56,1,2,139.47,0,0,44,1,0,7,0
37.87,800,1,1,60,2,1,76.09,1,1,36,3,0,-1,0
5.72,313,1,4,18,1,1,136.94,5,0,64,3,0,10,0
13.75,730,3,4,9,3,1,271.29,0,0,41,4,0,1,0
53.97,311,0,3,63,2,2,127.98,0,0,56,1,0,5,0
7.89,85,0,2,63,2,1,94.77,0,1,61,3,0,-1,0
29.9,237,1,1,7,1,0,89.68,0,0,67,3,0,0,0
11.24,307,1,2,47,1,0,103.04,0,1,45,3,1,8,0
3.29,322,1,4,63,3,1,273.89,1,0,22,3,0,5,0
11.19,93,1,2,65,2,2,118.86,0,0,36,3,1,10,0
11.77,246,1,3,28,2,0,120.36,1,0,20,4,1,10,0
7.15,304,1,3,30,2,3,98.7,0,1,74,1,0,-1,0
20.43,267,1,4,68,2,3,134.07,0,0,30,0,0,9,0
21.33,470,2,2,44,0,2,62.06,0,0,60,1,0,-1,0
14.22,137,6,2,58,0,1,75.41,1,0,54,1,0,4,0
14.54,221,7,4,59,2,2,126.39,0,0,22,3,0,-1,0
34.55,384,1,3,27,0,2,79.28,1,0,60,3,0,4,0
6.65,158,1,1,67,1,0,94.66,0,1,27,1,0,3,0
53.07,187,2,4,6,2,1,142.65,0,1,23,3,0,10,0
12.07,553,2,1,25,1,2,103.83,0,0,44,1,0,5,0
15.06,217,4,1,26,3,0,218.62,0,0,48,1,1,5,0
9.47,157,2,3,61,0,2,92.86,0,0,18,3,0,2,0
7.76,405,0,1,51,2,2,90.68,0,0,18,4,1,10,0
45.46,601,0,1,9,3,2,223.14,0,0,40,3,0,-1,0
10.27,427,0,2,2,2,0,93.71,1,0,73,3,1,2,0
30.47,241,1,1,65,2,2,63.7,0,0,54,3,0,10,0
27.89,298,5,3,55,3,1,229.18,0,1,57,3,0,10,0
16.41,146,0,2,63,1,1,87.2,0,0,29,2,0,-1,0
49.49,154,3,1,54,1,0,105.32,0,1,53,3,0,6,0
21.77,92,2,2,25,3,0,231.68,2,0,40,3,0,1,0
3.46,224,1,4,26,1,3,116.6,0,0,62,3,1,5,0
11.97,144,2,1,50,2,0,87.48,0,1,28,3,0,7,0
187.69,182,0,1,47,1,3,78.5,3,1,33,1,1,2,0
20.86,229,0,3,16,3,3,232.1,4,0,23,0,1,-1,1
18.8,231,1,3,44,3,3,247.14,0,0,65,3,1,10,0
45.62,298,4,2,18,2,3,95.44,0,1,60,1,0,-1,0
64.68,119,2,2,59,2,1,97.12,0,0,71,3,0,10,0
9.4,275,1,2,40,2,2,96.42,0,0,56,3,0,9,0
20.39,244,6,1,9,2,1,94.35,0,0,50,1,0,-1,0
20.06,265,1,1,64,2,0,95.38,0,1,29,3,1,10,0
6.22,77,2,2,54,1,2,117.99,1,1,47,3,0,1,0
16.95,800,2,2,21,3,3,241.81,2,0,67,1,0,-1,0
23.97,141,0,2,68,1,3,121.18,0,0,51,3,0,5,0
17.09,170,3,3,17,1,0,125.98,1,1,66,1,1,0,0
102.74,71,0,3,66,0,0,71.67,0,0,56,4,0,-1,0
37.73,336,2,4,8,2,1,151.09,0,0,32,3,0,7,0
26.5,511,2,4,42,1,3,151.37,0,1,18,0,1,-1,0
20.6,79,10,4,22,2,1,153.06,0,0,63,1,0,10,0
37.15,208,4,4,25,1,0,122.71,1,1,36,3,1,3,0
16.64,268,0,1,34,1,2,100.62,0,0,39,3,1,-1,0
5.69,331,6,4,31,2,3,135.96,1,0,61,3,0,10,0
7.41,800,0,2,52,1,2,109.77,0,0,40,4,0,-1,0
24.64,716,1,1,24,1,0,87.37,0,0,23,3,0,7,0
56.69,198,0,3,34,3,2,259.71,1,0,58,4,0,-1,1
14.12,69,2,1,67,2,1,91.62,0,0,50,1,1,10,0
41.99,196,2,4,63,1,3,153.12,1,0,43,0,0,4,0
29.06,213,0,3,21,3,2,234.91,0,0,44,1,0,10,0
51.97,146,4,4,9,1,3,144.11,0,0,37,3,1,-1,0
8.11,145,1,1,39,1,3,91.3,0,1,67,1,1,6,0
7.89,96,1,2,49,1,3,117.7,0,0,49,1,0,6,0
84.93,244,1,4,15,2,0,119.94,0,0,57,3,1,2,0
4.92,248,6,2,48,1,3,106.42,1,0,62,3,0,10,0
27.39,89,0,2,59,0,0,59.07,0,0,23,1,0,8,0
72.68,216,1,3,45,2,0,108.11,0,0,25,1,1,10,0
28.32,800,0,3,52,1,2,118.1,1,0,51,3,0,10,0
64.03,155,1,4,58,1,2,136.73,0,0,30,1,0,6,0
59.71,390,1,3,65,2,3,117.12,0,1,22,3,0,0,0
39.35,275,2,2,35,2,3,104.42,0,1,57,3,1,4,0
27.14,425,2,2,60,1,3,108.88,0,0,37,1,0,10,0
8.06,308,2,2,60,0,0,92.78,0,0,18,3,0,10,1
6.26,99,4,2,54,1,3,92.85,0,0,61,1,1,6,0
16.85,555,4,3,43,3,2,239.67,2,0,65,3,1,5,0
4.48,242,0,4,54,1,0,137.94,0,1,63,2,0,5,0
32.61,57,0,1,4,1,0,101.2,3,1,71,2,0,4,0
142.04,576,3,1,55,1,0,102.99,3,0,46,1,0,10,0
20.82,800,4,3,70,2,3,102.86,0,0,38,0,1,6,0
27.12,651,0,1,17,2,0,86.09,0,0,74,1,0,-1,0
7.57,125,0,3,6,3,1,263.29,0,0,41,1,0,-1,0
18.05,174,3,4,46,2,0,129.92,0,0,71,1,0,0,0
21.19,579,0,1,48,1,3,97.59,3,0,50,1,1,4,0
16.48,189,1,2,1,1,3,126.2,0,0,34,1,1,7,0
27.88,620,1,4,32,3,0,271.13,0,0,56,3,1,10,0
11.72,198,1,1,26,2,2,68.4,1,1,54,3,0,-1,0
22.18,551,1,2,61,3,0,236.19,0,0,34,3,0,4,0
29.54,800,0,1,36,1,1,94.74,1,0,51,2,0,1,0
61.91,278,3,3,8,1,3,114.57,1,1,22,3,1,-1,0
21.58,139,0,1,54,2,2,87.34,0,0,19,0,0,7,0
12.36,112,0,1,21,1,3,83.72,0,0,63,3,0,0,0
17.82,316,1,4,35,1,1,147.63,0,0,32,2,0,-1,0
29.17,285,2,1,61,2,2,85.15,5,0,56,1,0,-1,0
9.54,605,3,4,29,0,1,118.17,2,0,23,4,1,10,0
11.14,225,3,3,32,2,0,97.45,0,0,31,1,0,-1,0
22.2,426,6,1,15,2,2,83.65,1,0,23,3,0,5,0
3.87,262,4,4,24,0,2,113.13,2,0,57,3,0,7,0
17.97,90,0,1,70,2,0,82.65,0,0,56,0,1,10,0
13.93,189,4,2,44,3,2,234.72,0,0,56,4,0,-1,0
32.0,104,1,2,8,2,0,110.56,0,0,68,0,0,2,0
9.82,214,0,4,70,2,2,126.32,1,1,27,1,0,3,0
14.01,165,0,4,53,2,0,135.19,0,1,59,1,0,-1,0
19.34,76,0,1,12,2,2,72.88,0,1,61,3,0,-1,0
11.27,177,5,1,69,2,0,82.12,0,1,42,0,0,4,0
8.95,292,2,4,46,2,0,133.21,0,0,31,3,0,-1,0
11.69,129,3,3,21,3,0,252.69,0,1,23,2,0,-1,0
3.61,223,1,2,13,1,1,104.48,0,0,59,3,0,10,0
8.9,334,0,1,19,1,2,89.38,0,0,54,1,1,0,0
32.06,144,1,1,42,2,1,95.23,0,0,54,3,1,0,0
5.75,381,2,4,24,0,1,106.46,0,1,35,1,1,-1,0
8.27,197,1,4,42,3,3,270.56,3,1,57,3,0,10,0
15.71,70,1,4,40,2,3,131.25,0,1,57,3,0,6,0
34.62,173,2,4,67,1,0,120.65,0,0,32,3,0,10,0
7.12,422,3,4,17,1,0,133.64,0,0,69,2,0,8,0
11.59,174,3,1,9,1,2,88.88,1,0,71,4,0,10,0
58.29,526,1,4,61,1,1,154.31,0,0,66,2,1,3,0
22.39,162,1,3,45,1,3,110.73,0,0,47,4,1,-1,0
33.64,207,1,2,16,1,0,104.77,2,0,57,3,0,1,0
8.39,161,0,1,44,3,3,219.02,1,0,53,1,0,-1,0
11.74,206,1,1,15,2,1,83.42,0,1,69,4,0,10,0
44.48,196,2,3,53,1,3,130.3,0,0,74,3,0,-1,0
26.1,169,3,2,33,0,0,70.44,0,0,41,1,0,7,0
31.55,79,2,1,24,1,3,103.03,1,0,68,3,1,9,0
34.43,213,2,2,36,2,2,93.61,0,0,69,3,1,4,0
39.07,96,0,3,31,0,1,86.26,0,0,38,3,1,-1,0
14.49,92,7,4,10,0,2,98.16,1,1,35,1,0,7,0
8.26,312,7,3,9,3,2,253.01,0,0,72,2,1,3,0
11.3,368,0,1,48,1,1,101.37,0,0,63,1,0,-1,0
14.14,223,2,3,41,1,1,132.73,0,0,49,3,0,4,0
3.25,215,1,3,30,2,3,99.91,0,0,64,3,1,4,0
28.98,249,6,1,13,1,2,109.89,0,0,19,0,0,1,0
39.9,145,3,4,29,3,0,253.06,0,0,64,4,1,-1,0
21.56,367,4,4,66,2,2,121.93,0,1,42,1,0,10,0
11.59,243,4,3,30,1,1,100.51,0,0,61,0,0,5,0
21.36,468,0,4,9,2,0,115.97,0,1,56,3,0,0,0
5.06,36,2,2,63,3,1,243.9,0,1,18,3,1,6,0
4.7,311,0,1,15,2,2,83.52,0,0,47,3,0,10,0
76.72,800,1,1,66,2,2,101.6,3,1,66,3,0,-1,0
3.85,267,5,3,11,2,2,112.8,0,0,23,0,0,8,0
38.02,59,0,4,69,3,0,272.79,2,0,60,2,0,8,0
59.64,93,0,4,17,1,3,133.24,0,0,37,3,1,7,0
19.25,288,2,4,59,1,0,142.09,1,0,62,3,1,-1,0
18.51,181,1,2,16,0,1,56.15,0,0,19,3,1,2,0
22.45,85,1,3,32,3,0,240.7,0,0,33,2,1,10,0
3.49,72,1,3,63,2,3,111.63,0,1,56,3,1,2,0
11.8,439,3,3,45,1,2,127.86,0,1,58,3,0,3,0
60.99,100,3,3,42,3,2,246.24,0,0,40,3,1,9,0
21.48,95,2,3,14,3,2,235.65,0,0,24,3,0,-1,0
17.22,294,0,2,11,1,0,102.43,0,0,42,3,0,-1,0
20.7,207,4,2,67,2,3,85.34,0,0,18,3,1,10,0
11.15,292,2,1,1,3,2,208.8,0,0,73,1,1,-1,0
7.27,116,1,3,62,0,2,72.62,0,1,20,1,0,-1,0
41.29,459,1,2,41,2,2,109.71,0,0,49,3,0,10,0
9.23,485,0,3,20,3,1,242.72,0,0,38,3,0,2,0
116.17,198,0,4,45,1,2,127.01,0,1,56,4,0,-1,0
15.35,172,2,2,29,2,0,102.46,0,0,28,3,0,3,0
26.14,389,0,3,16,2,2,119.49,0,0,44,1,0,9,0
74.46,460,1,2,58,2,0,92.24,4,0,20,2,0,10,0
28.5,253,0,2,56,1,2,116.15,1,1,45,1,1,4,0
6.46,216,1,3,52,2,2,112.29,0,0,53,0,0,0,0
12.18,526,3,3,12,0,2,94.2,0,0,50,4,0,8,0
4.94,800,2,1,20,1,3,90.13,0,1,67,0,1,9,0
16.53,379,2,4,8,1,1,151.22,2,0,20,1,1,10,0
8.5,352,0,2,27,2,3,121.42,1,0,62,1,0,-1,0
16.21,221,0,1,6,1,0,93.38,0,0,44,1,0,0,0
58.65,195,2,3,59,2,1,108.31,2,0,39,1,0,10,0
75.89,492,1,3,29,0,3,82.3,0,0,55,4,0,5,1
4.74,250,1,2,40,1,3,111.54,3,1,36,3,1,-1,0
4.68,730,5,1,50,1,0,87.22,0,1,55,1,1,-1,0
20.56,350,1,4,22,1,0,142.88,1,0,45,1,0,10,0
16.43,669,1,2,40,1,2,120.25,1,0,20,4,0,-1,0
6.53,65,8,1,21,0,1,63.92,0,1,66,4,0,10,0
15.96,272,0,1,49,2,2,66.66,0,0,68,3,0,-1,0
18.76,55,3,2,7,2,0,98.49,0,0,57,3,0,-1,0
14.61,668,2,2,27,2,3,100.45,0,0,26,3,0,8,0
51.44,447,0,1,28,2,3,79.36,1,0,74,1,0,5,0
44.93,200,0,2,22,2,0,96.41,0,0,62,4,0,4,0
17.06,541,1,4,13,3,2,262.8,1,1,39,4,0,7,0
52.22,93,1,1,41,2,3,103.44,0,0,41,1,1,-1,0
39.14,47,0,4,39,1,3,127.09,5,0,59,1,1,7,0
20.76,191,0,1,54,2,0,104.69,0,0,65,2,1,10,0
2.39,390,1,4,12,3,2,266.76,2,1,26,3,0,3,0
6.02,146,0,2,47,1,1,126.49,0,1,57,3,1,-1,0
13.56,71,2,3,42,2,3,111.67,0,0,18,3,0,-1,0
27.77,224,0,1,20,2,3,70.95,0,0,47,1,0,0,0
6.45,368,0,2,11,0,0,71.42,0,1,59,1,1,10,0
45.61,467,1,4,2,3,2,264.41,0,0,73,2,0,-1,0
61.09,273,0,3,37,0,1,80.51,0,0,54,3,0,-1,0
27.5,107,0,4,47,2,0,129.88,0,1,27,3,1,5,0
28.5,144,2,1,69,2,0,103.45,0,0,34,4,0,1,0
34.27,230,9,2,62,2,3,98.67,0,0,56,3,1,6,0
26.18,629,1,2,67,1,1,90.59,2,1,45,2,0,10,0
20.15,144,3,1,34,3,3,224.74,1,1,43,3,1,-1,0
16.98,103,0,1,62,3,2,203.44,0,0,52,1,0,-1,0
39.92,415,3,4,52,1,1,137.2,0,0,64,1,0,8,0
